member,segment,priority,churn_risk,risk_band,value_band,clv,fwd_value,recency,flights_total,flights_6m,momentum,tenure_months,redeem_rate,Loyalty Card,Province,City
953307,New Climbers,P2,0.6475,High,Standard,5568.95,1963.0,0.0,7,7,7.0,3,0.036,Aurora,Quebec,Tremblant
707276,Cooling Veterans,P3,0.1326,Low,Standard,5569.46,4831.0,1.0,16,4,-0.1667,46,0.0438,Aurora,Alberta,Calgary
451819,Cooling Veterans,P3,0.2478,Low,Standard,5570.18,4190.0,4.0,28,8,0.125,72,0.0546,Aurora,British Columbia,Victoria
761966,Core Frequent Flyers,P3,0.1796,Low,Standard,5570.22,4570.0,0.0,27,9,0.4286,36,0.0132,Aurora,Quebec,Quebec City
968370,Core Frequent Flyers,P3,0.2679,Low,Standard,5570.22,4078.0,1.0,57,19,1.8571,38,0.0165,Aurora,Newfoundland,St. John's
472314,New Climbers,P3,0.0598,Low,Standard,5573.11,5240.0,0.0,4,2,0.0,11,0.0,Aurora,Quebec,Hull
767385,Core Frequent Flyers,P3,0.1981,Low,Standard,5574.62,4470.0,0.0,39,7,-0.2727,51,0.017,Aurora,Ontario,Sudbury
576498,Cooling Veterans,P3,0.354,Medium,Standard,5575.2,3601.0,4.0,31,3,-0.4286,59,0.0074,Aurora,Quebec,Quebec City
799992,Core Frequent Flyers,P3,0.2359,Low,Standard,5575.75,4260.0,0.0,39,11,0.7143,24,0.0065,Aurora,Ontario,Toronto
225482,Core Frequent Flyers,P3,0.2255,Low,Standard,5577.54,4320.0,1.0,31,6,-0.125,68,0.0091,Aurora,Quebec,Montreal
249381,Core Frequent Flyers,P3,0.0786,Low,Standard,5578.52,5140.0,1.0,52,10,-0.3125,5,0.0254,Aurora,Manitoba,Winnipeg
635531,Core Frequent Flyers,P3,0.104,Low,Standard,5580.92,5001.0,0.0,38,15,1.2857,68,0.0217,Aurora,British Columbia,Vancouver
164559,New Climbers,P3,0.0418,Low,Standard,4978.95,4771.0,0.0,41,41,41.0,10,0.0,Aurora,British Columbia,Victoria
354150,Core Frequent Flyers,P3,0.151,Low,Standard,5583.07,4740.0,0.0,22,11,0.3333,16,0.0,Aurora,Manitoba,Winnipeg
543956,Core Frequent Flyers,P3,0.0446,Low,Standard,4990.34,4768.0,1.0,47,36,2.0833,10,0.0043,Aurora,British Columbia,Vancouver
601131,Core Frequent Flyers,P3,0.2131,Low,Standard,5584.96,4395.0,0.0,52,20,0.5,34,0.0214,Aurora,Yukon,Whitehorse
895972,Core Frequent Flyers,P3,0.1465,Low,Standard,5586.97,4768.0,0.0,43,11,-0.0769,63,0.0064,Aurora,New Brunswick,Fredericton
195848,Core Frequent Flyers,P3,0.3199,Medium,Standard,5592.16,3803.0,0.0,40,11,-0.0769,53,0.0,Aurora,Ontario,Toronto
111912,Core Frequent Flyers,P3,0.2265,Low,Standard,5592.46,4326.0,0.0,47,18,0.3571,30,0.0081,Aurora,Ontario,Toronto
686838,Core Frequent Flyers,P3,0.2443,Low,Standard,5593.43,4227.0,0.0,42,16,0.2143,52,0.0316,Aurora,British Columbia,Vancouver
178331,Core Frequent Flyers,P3,0.2093,Low,Standard,5595.39,4424.0,0.0,42,15,1.0,36,0.006,Aurora,British Columbia,Vancouver
198167,Core Frequent Flyers,P3,0.1777,Low,Standard,5595.39,4601.0,0.0,43,11,0.5,49,0.0215,Aurora,Quebec,Quebec City
202859,Cooling Veterans,P3,0.197,Low,Standard,5595.39,4493.0,2.0,27,12,1.6,45,0.0087,Aurora,British Columbia,West Vancouver
319901,New Climbers,P3,0.1057,Low,Standard,5595.39,5004.0,0.0,3,3,3.0,1,0.1081,Aurora,Newfoundland,St. John's
450802,New Climbers,P2,0.6574,High,Standard,5595.39,1917.0,0.0,4,4,4.0,4,0.0,Aurora,Ontario,Toronto
714123,Core Frequent Flyers,P3,0.0884,Low,Standard,5595.39,5101.0,1.0,39,9,-0.0909,6,0.0,Aurora,Alberta,Calgary
715514,Core Frequent Flyers,P3,0.0446,Low,Standard,5595.76,5346.0,0.0,21,8,-0.3571,11,0.0268,Aurora,Manitoba,Winnipeg
536082,Core Frequent Flyers,P3,0.3391,Medium,Standard,5595.97,3698.0,0.0,34,11,1.0,36,0.0326,Aurora,New Brunswick,Moncton
302669,New Climbers,P2,0.7555,High,Standard,5597.12,1368.0,0.0,16,15,7.0,7,0.0234,Aurora,Ontario,Toronto
898423,Core Frequent Flyers,P3,0.1216,Low,Standard,5597.12,4916.0,1.0,40,12,0.1818,65,0.0359,Aurora,Newfoundland,St. John's
391402,Core Frequent Flyers,P3,0.1545,Low,Standard,5598.01,4733.0,0.0,39,13,-0.0667,18,0.0,Aurora,Ontario,Toronto
902040,Core Frequent Flyers,P3,0.1515,Low,Standard,5598.01,4750.0,0.0,44,9,-0.0909,53,0.0086,Aurora,British Columbia,Vancouver
688058,Core Frequent Flyers,P3,0.3384,Medium,Standard,5598.27,3704.0,0.0,30,13,0.4,27,0.0083,Aurora,British Columbia,Vancouver
844582,Core Frequent Flyers,P3,0.2215,Low,Standard,5599.38,4359.0,0.0,39,15,4.3333,56,0.0251,Aurora,Ontario,Toronto
934912,Cooling Veterans,P3,0.2843,Low,Standard,5601.68,4009.0,2.0,16,6,-0.125,16,0.0229,Aurora,Quebec,Montreal
177345,New Climbers,P3,0.54,Medium,Standard,5604.33,2578.0,1.0,13,8,0.5,7,0.0364,Aurora,Quebec,Montreal
991356,Core Frequent Flyers,P3,0.1865,Low,Standard,5604.33,4559.0,1.0,40,7,-0.2727,28,0.0225,Aurora,Manitoba,Winnipeg
981920,Core Frequent Flyers,P3,0.183,Low,Standard,5608.32,4582.0,0.0,41,14,0.5,77,0.0221,Aurora,Alberta,Edmonton
282896,Core Frequent Flyers,P3,0.0858,Low,Standard,5610.96,5129.0,1.0,45,4,-0.6154,45,0.0202,Aurora,Ontario,Toronto
169661,Core Frequent Flyers,P3,0.1646,Low,Standard,5611.93,4688.0,0.0,37,11,3.0,74,0.0163,Aurora,Ontario,Trenton
113919,Core Frequent Flyers,P3,0.1914,Low,Standard,5614.59,4540.0,0.0,35,10,0.375,36,0.0195,Aurora,Manitoba,Winnipeg
738005,Core Frequent Flyers,P3,0.1981,Low,Standard,5616.85,4504.0,0.0,50,12,-0.0714,25,0.019,Aurora,Quebec,Montreal
866604,Cooling Veterans,P3,0.2867,Low,Standard,5619.69,4008.0,3.0,28,6,-0.125,58,0.0127,Aurora,Quebec,Hull
546665,Cooling Veterans,P3,0.389,Medium,Standard,5619.97,3434.0,4.0,35,7,0.1429,66,0.0156,Aurora,British Columbia,Vancouver
701622,Core Frequent Flyers,P3,0.1777,Low,Standard,5619.97,4621.0,0.0,49,18,0.4615,33,0.0205,Aurora,Ontario,Toronto
943236,New Climbers,P3,0.5743,Medium,Standard,5620.59,2392.0,0.0,12,10,2.6667,7,0.02,Aurora,Ontario,Thunder Bay
423711,Sleeping Enrollees,P2,0.9802,High,Standard,5623.61,111.0,99.0,0,0,0.0,72,0.0,Aurora,British Columbia,Vancouver
836405,Core Frequent Flyers,P3,0.0842,Low,Standard,5623.61,5150.0,0.0,31,4,-0.5455,69,0.0088,Aurora,Ontario,Toronto
690554,Core Frequent Flyers,P3,0.1919,Low,Standard,5623.76,4545.0,0.0,26,9,2.3333,79,0.0571,Aurora,British Columbia,Vancouver
856229,Core Frequent Flyers,P3,0.0773,Low,Standard,5139.56,4742.0,0.0,51,39,2.0769,8,0.0041,Aurora,British Columbia,Whistler
197138,Core Frequent Flyers,P3,0.2134,Low,Standard,5625.31,4425.0,1.0,50,9,0.1111,65,0.0104,Aurora,Quebec,Montreal
752462,Core Frequent Flyers,P3,0.327,Medium,Standard,5625.31,3786.0,0.0,40,15,0.2308,66,0.0067,Aurora,British Columbia,West Vancouver
172593,Core Frequent Flyers,P3,0.0913,Low,Standard,5626.53,5113.0,0.0,42,7,-0.2727,0,0.0348,Aurora,Quebec,Montreal
403185,Core Frequent Flyers,P3,0.1344,Low,Standard,5626.53,4871.0,0.0,35,8,-0.5,16,0.0,Aurora,British Columbia,Whistler
585780,Core Frequent Flyers,P3,0.1559,Low,Standard,5635.25,4757.0,0.0,40,5,-0.5385,40,0.0486,Aurora,Ontario,Toronto
766355,Core Frequent Flyers,P3,0.1034,Low,Standard,5318.9,4769.0,0.0,31,15,-0.0588,8,0.0,Aurora,British Columbia,Vancouver
748717,Core Frequent Flyers,P3,0.1268,Low,Standard,5394.0,4710.0,0.0,48,36,1.8462,8,0.0,Aurora,British Columbia,Vancouver
701732,New Climbers,P3,0.496,Medium,Standard,5639.4,2842.0,0.0,3,3,3.0,2,0.0,Aurora,Ontario,Thunder Bay
349046,Core Frequent Flyers,P3,0.2023,Low,Standard,5639.94,4499.0,0.0,34,10,0.0,25,0.0,Aurora,Nova Scotia,Halifax
646502,Core Frequent Flyers,P3,0.1896,Low,Standard,5639.94,4570.0,0.0,23,7,0.3333,24,0.0657,Aurora,Saskatchewan,Regina
678786,Core Frequent Flyers,P3,0.0961,Low,Standard,5639.94,5098.0,1.0,26,5,-0.4,75,0.0,Aurora,Manitoba,Winnipeg
159344,Core Frequent Flyers,P3,0.19,Low,Standard,5640.02,4569.0,0.0,49,8,-0.4,43,0.0237,Aurora,British Columbia,Vancouver
345657,New Climbers,P3,0.0626,Low,Standard,5581.76,5232.0,2.0,54,48,6.0,8,0.0,Aurora,British Columbia,Dawson Creek
710003,Sleeping Enrollees,P2,0.9665,High,Standard,5644.47,189.0,99.0,0,0,0.0,34,0.0,Aurora,Ontario,London
499932,Cooling Veterans,P3,0.4398,Medium,Standard,5645.4,3162.0,4.0,30,3,-0.75,18,0.0523,Aurora,Alberta,Calgary
451446,Core Frequent Flyers,P3,0.1798,Low,Standard,5645.51,4631.0,0.0,41,8,-0.3571,76,0.0116,Aurora,British Columbia,Vancouver
626149,Core Frequent Flyers,P3,0.1415,Low,Standard,5651.4,4852.0,1.0,54,14,0.0714,69,0.0188,Aurora,Ontario,Toronto
911655,Core Frequent Flyers,P3,0.2422,Low,Standard,5652.72,4283.0,0.0,38,9,-0.0909,29,0.0079,Aurora,Ontario,Toronto
486359,Core Frequent Flyers,P3,0.2259,Low,Standard,5657.69,4379.0,0.0,41,11,0.3333,54,0.0146,Aurora,British Columbia,Whistler
666597,Core Frequent Flyers,P3,0.1939,Low,Standard,5658.53,4561.0,0.0,25,11,0.3333,17,0.0271,Aurora,Ontario,Ottawa
373898,Core Frequent Flyers,P3,0.238,Low,Standard,5666.87,4318.0,1.0,35,6,-0.125,37,0.0,Aurora,Ontario,Toronto
370405,Cooling Veterans,P2,0.9802,High,Standard,5669.97,112.0,21.0,6,0,0.0,76,0.0403,Aurora,Nova Scotia,Halifax
697680,Cooling Veterans,P3,0.0531,Low,Standard,5670.44,5370.0,1.0,19,6,-0.5,11,0.0565,Aurora,Ontario,Toronto
818484,Core Frequent Flyers,P3,0.1585,Low,Standard,5671.09,4772.0,0.0,30,6,-0.4615,24,0.0238,Aurora,Ontario,Thunder Bay
351461,Cooling Veterans,P3,0.0356,Low,Standard,5640.73,5440.0,2.0,46,34,1.6923,8,0.011,Aurora,British Columbia,Whistler
997322,New Climbers,P2,0.6475,High,Standard,5673.84,2000.0,0.0,2,2,2.0,3,0.0,Aurora,British Columbia,Vancouver
457536,Core Frequent Flyers,P3,0.1361,Low,Standard,5674.38,4902.0,0.0,47,14,0.0714,29,0.0072,Aurora,British Columbia,Vancouver
805890,Core Frequent Flyers,P3,0.1207,Low,Standard,5675.92,4991.0,0.0,35,17,2.6,79,0.0301,Aurora,British Columbia,Vancouver
679437,Core Frequent Flyers,P3,0.2315,Low,Standard,5677.31,4363.0,0.0,30,5,-0.1429,36,0.0235,Aurora,Quebec,Tremblant
842980,New Climbers,P2,0.7424,High,Standard,5677.47,1463.0,0.0,15,15,15.0,4,0.0,Aurora,Ontario,Toronto
303682,Core Frequent Flyers,P3,0.1138,Low,Standard,5678.05,5032.0,0.0,42,14,0.3636,63,0.0336,Aurora,Quebec,Montreal
849178,Core Frequent Flyers,P3,0.3095,Medium,Standard,5678.05,3921.0,0.0,42,16,1.8333,26,0.0273,Aurora,Ontario,Toronto
873554,Core Frequent Flyers,P3,0.3151,Medium,Standard,5678.05,3889.0,0.0,44,8,0.8,6,0.0207,Aurora,British Columbia,Whistler
427329,Core Frequent Flyers,P3,0.2419,Low,Standard,5681.31,4307.0,0.0,32,12,2.25,23,0.007,Aurora,British Columbia,Vancouver
224676,Sleeping Enrollees,P2,0.9802,High,Standard,5682.52,112.0,99.0,0,0,0.0,76,0.0,Aurora,Ontario,Toronto
505680,Core Frequent Flyers,P3,0.1243,Low,Standard,5682.52,4976.0,1.0,33,5,-0.4545,73,0.0235,Aurora,British Columbia,Vancouver
510513,Core Frequent Flyers,P3,0.239,Low,Standard,5686.92,4328.0,0.0,36,7,-0.3846,52,0.0,Aurora,British Columbia,Vancouver
231530,Core Frequent Flyers,P3,0.1419,Low,Standard,5689.64,4882.0,1.0,28,7,0.0,79,0.0102,Aurora,British Columbia,Vancouver
178160,Core Frequent Flyers,P3,0.1241,Low,Standard,5697.18,4990.0,0.0,36,11,0.2,58,0.0491,Aurora,Ontario,Toronto
423096,Core Frequent Flyers,P3,0.1598,Low,Standard,5700.76,4790.0,1.0,36,6,-0.4615,27,0.0308,Aurora,Ontario,Toronto
593885,Sleeping Enrollees,P3,0.0925,Low,Standard,5700.76,5174.0,99.0,0,0,0.0,1,0.0,Aurora,British Columbia,Dawson Creek
616835,Core Frequent Flyers,P3,0.0448,Low,Standard,5704.68,5449.0,0.0,62,36,0.3704,9,0.0024,Aurora,British Columbia,Vancouver
171908,Core Frequent Flyers,P3,0.0862,Low,Mid,5813.24,5312.0,0.0,39,23,0.4118,8,0.0,Aurora,British Columbia,Victoria
857946,Core Frequent Flyers,P3,0.2663,Low,Standard,5706.96,4187.0,0.0,34,9,0.25,26,0.0272,Aurora,Nova Scotia,Halifax
848973,Core Frequent Flyers,P3,0.227,Low,Standard,5709.23,4414.0,0.0,34,13,0.0769,23,0.0104,Aurora,Newfoundland,St. John's
997359,Core Frequent Flyers,P3,0.2065,Low,Standard,5714.17,4534.0,1.0,26,1,-0.6667,75,0.0249,Aurora,British Columbia,Vancouver
550839,Core Frequent Flyers,P3,0.2551,Low,Standard,5717.74,4259.0,1.0,28,9,0.4286,31,0.0219,Aurora,British Columbia,Victoria
279408,Core Frequent Flyers,P3,0.144,Low,Standard,5719.09,4895.0,1.0,42,12,-0.2353,41,0.0293,Aurora,Ontario,Toronto
126262,Core Frequent Flyers,P3,0.1121,Low,Standard,5720.77,5079.0,0.0,46,7,-0.3333,65,0.0,Aurora,Ontario,Toronto
946932,Core Frequent Flyers,P3,0.055,Low,Standard,5720.9,5406.0,0.0,16,7,-0.2,12,0.0,Aurora,Quebec,Montreal
136473,New Climbers,P3,0.0573,Low,Mid,6188.38,5834.0,1.0,48,44,8.0,9,0.0053,Aurora,British Columbia,Vancouver
422750,Core Frequent Flyers,P3,0.2622,Low,Standard,5727.33,4225.0,0.0,40,6,-0.6316,65,0.0345,Aurora,Ontario,Toronto
665763,Sleeping Enrollees,P2,0.9802,High,Standard,5729.86,113.0,99.0,0,0,0.0,71,0.0,Aurora,Ontario,Ottawa
745792,Core Frequent Flyers,P3,0.1951,Low,Standard,5732.69,4614.0,0.0,37,13,0.5556,26,0.0231,Aurora,Ontario,Thunder Bay
951616,Core Frequent Flyers,P3,0.1929,Low,Standard,5733.21,4628.0,0.0,30,9,0.25,52,0.0108,Aurora,New Brunswick,Moncton
161728,New Climbers,P2,0.621,High,Standard,5734.6,2173.0,0.0,10,10,10.0,3,0.0,Aurora,Ontario,Toronto
286883,Cooling Veterans,P3,0.2705,Low,Standard,5734.6,4183.0,2.0,40,10,-0.0833,22,0.0189,Aurora,Alberta,Edmonton
693138,Core Frequent Flyers,P3,0.1983,Low,Standard,5737.5,4600.0,1.0,40,12,-0.0714,41,0.0235,Aurora,Manitoba,Winnipeg
824414,Core Frequent Flyers,P3,0.2085,Low,Standard,5738.28,4542.0,1.0,25,10,1.2,67,0.0,Aurora,British Columbia,Vancouver
773648,Core Frequent Flyers,P3,0.1468,Low,Standard,5741.7,4899.0,0.0,42,9,-0.0909,63,0.0064,Aurora,Ontario,Toronto
950252,New Climbers,P2,0.6459,High,Standard,5744.23,2034.0,0.0,4,4,4.0,5,0.3204,Aurora,Ontario,Toronto
484625,Core Frequent Flyers,P3,0.1126,Low,Standard,5746.06,5099.0,1.0,25,2,-0.7273,78,0.035,Aurora,Nova Scotia,Halifax
798375,Core Frequent Flyers,P3,0.1595,Low,Standard,5746.06,4829.0,0.0,47,12,0.0,43,0.0111,Aurora,Quebec,Quebec City
489443,Sleeping Enrollees,P2,0.9802,High,Standard,5746.33,114.0,99.0,0,0,0.0,78,0.0,Aurora,British Columbia,Vancouver
276673,Core Frequent Flyers,P3,0.184,Low,Standard,5754.75,4696.0,0.0,34,8,-0.3077,25,0.0,Aurora,Ontario,Toronto
162472,New Climbers,P3,0.524,Medium,Standard,5755.54,2740.0,0.0,12,12,12.0,6,0.0246,Aurora,Ontario,Trenton
723186,Core Frequent Flyers,P3,0.3716,Medium,Standard,5757.44,3618.0,0.0,37,18,5.3333,21,0.0072,Aurora,Quebec,Montreal
835693,Cooling Veterans,P3,0.3216,Medium,Standard,5757.44,3906.0,2.0,37,14,0.3636,20,0.0207,Aurora,British Columbia,Vancouver
910093,New Climbers,P3,0.519,Medium,Standard,5757.44,2769.0,0.0,2,2,2.0,2,0.0,Aurora,Alberta,Edmonton
947367,Core Frequent Flyers,P3,0.3351,Medium,Standard,5757.44,3828.0,0.0,50,17,0.2,32,0.0273,Aurora,British Columbia,Whistler
762715,Cooling Veterans,P3,0.2395,Low,Standard,5757.49,4378.0,1.0,22,10,0.1,18,0.0,Aurora,British Columbia,West Vancouver
351966,New Climbers,P3,0.5385,Medium,Standard,5761.11,2659.0,0.0,8,7,3.0,7,0.1019,Aurora,British Columbia,Vancouver
501209,Core Frequent Flyers,P3,0.2112,Low,Standard,5761.32,4545.0,0.0,34,18,2.1667,61,0.0,Aurora,Quebec,Montreal
361237,Core Frequent Flyers,P3,0.1847,Low,Standard,5768.09,4703.0,1.0,65,22,0.15,29,0.0201,Aurora,British Columbia,Dawson Creek
528693,Core Frequent Flyers,P3,0.1503,Low,Standard,5768.09,4901.0,0.0,29,11,1.4,72,0.0056,Aurora,Ontario,Toronto
613709,Sleeping Enrollees,P3,0.1213,Low,Standard,5770.68,5071.0,99.0,0,0,0.0,0,0.0,Aurora,Ontario,Toronto
922703,New Climbers,P3,0.1794,Low,Standard,5775.52,4739.0,0.0,2,2,2.0,1,0.0,Aurora,British Columbia,Vancouver
156959,Core Frequent Flyers,P3,0.1654,Low,Mid,5780.18,4824.0,0.0,45,13,0.2727,44,0.0254,Aurora,British Columbia,Vancouver
690971,Core Frequent Flyers,P3,0.1206,Low,Mid,5780.18,5083.0,1.0,18,9,1.5,64,0.0338,Aurora,Alberta,Banff
837704,New Climbers,P1,0.74,High,Mid,5780.18,1503.0,0.0,5,5,5.0,3,0.0,Aurora,Alberta,Banff
981508,Core Frequent Flyers,P3,0.1016,Low,Mid,5786.49,5199.0,0.0,32,23,1.4,44,0.0111,Aurora,British Columbia,Vancouver
607847,Core Frequent Flyers,P3,0.1415,Low,Mid,5790.57,4971.0,0.0,12,6,0.0,13,0.023,Aurora,Quebec,Montreal
771056,Core Frequent Flyers,P3,0.1814,Low,Mid,5791.01,4741.0,0.0,40,14,0.6667,37,0.0316,Aurora,New Brunswick,Fredericton
881741,New Climbers,P1,0.6478,High,Mid,5791.61,2040.0,0.0,15,15,15.0,7,0.0192,Aurora,Quebec,Montreal
741313,Core Frequent Flyers,P3,0.149,Low,Mid,5794.57,4931.0,0.0,43,10,0.2222,57,0.0138,Aurora,Manitoba,Winnipeg
717232,Core Frequent Flyers,P3,0.2294,Low,Mid,5794.68,4465.0,2.0,61,10,0.1,70,0.0275,Aurora,Quebec,Montreal
234973,Core Frequent Flyers,P3,0.1416,Low,Mid,5800.77,4979.0,0.0,41,12,0.3,63,0.0166,Aurora,Quebec,Montreal
254853,Core Frequent Flyers,P3,0.201,Low,Mid,5801.13,4635.0,0.0,22,11,2.0,15,0.0127,Aurora,British Columbia,Vancouver
917423,Core Frequent Flyers,P3,0.2259,Low,Mid,5801.83,4491.0,0.0,40,9,0.0,34,0.0,Aurora,Ontario,Kingston
415441,Core Frequent Flyers,P3,0.2183,Low,Mid,5807.99,4540.0,0.0,32,13,1.8,1,0.0072,Aurora,Ontario,Toronto
672893,Cooling Veterans,P3,0.2815,Low,Mid,5810.63,4175.0,2.0,27,2,-0.6667,76,0.0182,Aurora,British Columbia,Dawson Creek
226191,Core Frequent Flyers,P3,0.1764,Low,Mid,5811.92,4787.0,1.0,43,10,-0.0833,21,0.0201,Aurora,British Columbia,Vancouver
796627,New Climbers,P3,0.0442,Low,Mid,6537.05,6248.0,1.0,32,30,9.3333,10,0.0,Aurora,British Columbia,Victoria
478792,Core Frequent Flyers,P3,0.0755,Low,Mid,5815.26,5376.0,1.0,30,4,-0.6875,71,0.0,Aurora,Ontario,Toronto
675385,Core Frequent Flyers,P3,0.1991,Low,Mid,5815.26,4657.0,0.0,32,13,0.2727,27,0.0,Aurora,British Columbia,Vancouver
434620,New Climbers,P3,0.5394,Medium,Mid,5817.83,2680.0,0.0,17,17,17.0,7,0.0,Aurora,British Columbia,Victoria
833436,Core Frequent Flyers,P3,0.1903,Low,Mid,5821.68,4714.0,0.0,32,10,0.8333,44,0.0,Aurora,British Columbia,Vancouver
693659,Core Frequent Flyers,P3,0.1785,Low,Mid,5824.77,4785.0,1.0,43,8,-0.25,29,0.0276,Aurora,Ontario,Ottawa
668624,Core Frequent Flyers,P3,0.2432,Low,Mid,5827.41,4410.0,1.0,29,9,0.0,26,0.0286,Aurora,British Columbia,Vancouver
471170,Core Frequent Flyers,P3,0.1326,Low,Mid,5830.56,5057.0,1.0,33,9,-0.3333,45,0.0102,Aurora,British Columbia,Vancouver
531514,Core Frequent Flyers,P3,0.2081,Low,Mid,5830.56,4617.0,1.0,44,17,1.5714,70,0.0,Aurora,Ontario,Toronto
667692,Cooling Veterans,P3,0.1502,Low,Mid,5837.53,4961.0,2.0,38,10,-0.2143,29,0.0082,Aurora,British Columbia,West Vancouver
490824,Core Frequent Flyers,P3,0.1588,Low,Mid,5838.13,4911.0,0.0,30,3,-0.3333,38,0.0,Aurora,New Brunswick,Fredericton
238607,Cooling Veterans,P3,0.142,Low,Mid,5838.9,5010.0,3.0,37,6,-0.2222,60,0.0228,Aurora,Nova Scotia,Halifax
448896,Core Frequent Flyers,P3,0.1715,Low,Mid,5838.9,4837.0,0.0,37,12,0.625,20,0.0346,Aurora,Quebec,Montreal
657865,Core Frequent Flyers,P3,0.1263,Low,Mid,5838.9,5101.0,0.0,38,6,-0.5882,33,0.0418,Aurora,Alberta,Peace River
100428,Core Frequent Flyers,P3,0.0989,Low,Mid,5845.43,5267.0,0.0,35,15,0.7778,76,0.0284,Aurora,British Columbia,Vancouver
272686,Sleeping Enrollees,P3,0.0593,Low,Mid,5846.11,5500.0,99.0,0,0,0.0,0,0.0,Aurora,Saskatchewan,Regina
598369,Core Frequent Flyers,P3,0.1396,Low,Mid,5847.42,5031.0,0.0,42,5,-0.4,65,0.02,Aurora,Ontario,Toronto
833844,Core Frequent Flyers,P3,0.1521,Low,Mid,5849.49,4960.0,1.0,22,7,0.1429,15,0.0251,Aurora,Ontario,Toronto
776795,Core Frequent Flyers,P3,0.2361,Low,Mid,5860.48,4477.0,0.0,44,16,0.5455,28,0.0349,Aurora,Ontario,Ottawa
146215,Core Frequent Flyers,P3,0.2113,Low,Mid,5866.07,4627.0,0.0,47,12,0.3,35,0.0136,Aurora,Quebec,Montreal
747704,Core Frequent Flyers,P3,0.1849,Low,Mid,5866.07,4782.0,0.0,38,12,0.4444,58,0.0294,Aurora,British Columbia,Whistler
254428,Core Frequent Flyers,P3,0.163,Low,Mid,5867.13,4911.0,0.0,16,7,-0.2,7,0.0,Aurora,Ontario,Trenton
951941,Core Frequent Flyers,P3,0.1572,Low,Mid,5871.61,4949.0,1.0,40,11,0.3333,24,0.0125,Aurora,Quebec,Quebec City
252450,Core Frequent Flyers,P3,0.0453,Low,Mid,6863.12,6552.0,1.0,50,10,-0.7317,9,0.0049,Aurora,British Columbia,Vancouver
561621,Core Frequent Flyers,P3,0.2554,Low,Mid,5878.2,4377.0,0.0,32,14,0.3636,17,0.0349,Aurora,Ontario,Toronto
107649,Core Frequent Flyers,P3,0.1457,Low,Mid,5879.18,5022.0,0.0,45,7,0.0,79,0.0174,Aurora,Alberta,Calgary
425687,New Climbers,P3,0.1142,Low,Mid,5880.26,5209.0,0.0,11,4,-0.2857,14,0.0,Aurora,Ontario,Toronto
758113,Core Frequent Flyers,P3,0.1783,Low,Mid,5886.22,4837.0,0.0,47,16,0.4167,25,0.0,Aurora,Ontario,Toronto
229094,Core Frequent Flyers,P3,0.1469,Low,Mid,5887.18,5022.0,0.0,29,11,1.4,58,0.014,Aurora,Ontario,Toronto
508824,Core Frequent Flyers,P3,0.0919,Low,Mid,5887.18,5346.0,0.0,39,10,-0.3529,79,0.0049,Aurora,Alberta,Edmonton
456839,Core Frequent Flyers,P3,0.2488,Low,Mid,5894.91,4428.0,0.0,29,9,0.4286,45,0.0136,Aurora,British Columbia,Vancouver
912064,Core Frequent Flyers,P3,0.2875,Low,Mid,5898.73,4203.0,1.0,39,10,0.8333,25,0.0303,Aurora,Ontario,Toronto
961177,Core Frequent Flyers,P3,0.1607,Low,Mid,5898.73,4951.0,0.0,20,9,0.1111,15,0.0,Aurora,British Columbia,Dawson Creek
485845,Core Frequent Flyers,P3,0.2408,Low,Mid,5904.85,4483.0,1.0,31,13,0.0769,71,0.0083,Aurora,Saskatchewan,Regina
273179,Core Frequent Flyers,P3,0.2903,Low,Mid,5906.94,4192.0,2.0,48,17,1.25,30,0.0234,Aurora,British Columbia,Victoria
135016,Core Frequent Flyers,P3,0.1982,Low,Mid,5908.16,4737.0,1.0,35,4,-0.5455,40,0.0432,Aurora,Ontario,Toronto
582930,Core Frequent Flyers,P3,0.2065,Low,Mid,5913.31,4692.0,0.0,37,8,-0.1818,56,0.0,Aurora,Ontario,Toronto
200663,New Climbers,P1,0.7332,High,Mid,5917.47,1579.0,0.0,10,10,10.0,6,0.0,Aurora,British Columbia,Dawson Creek
266541,Cooling Veterans,P3,0.078,Low,Mid,5918.07,5456.0,2.0,10,4,-0.2857,15,0.0,Aurora,Ontario,London
340782,Core Frequent Flyers,P3,0.4294,Medium,Mid,5918.33,3377.0,1.0,23,8,0.0,18,0.0133,Aurora,Ontario,Toronto
556453,Core Frequent Flyers,P3,0.2104,Low,Mid,5923.12,4677.0,1.0,24,5,0.2,50,0.0289,Aurora,Ontario,Toronto
583415,Core Frequent Flyers,P3,0.3618,Medium,Mid,5923.12,3780.0,0.0,41,12,0.1818,22,0.0,Aurora,Alberta,Edmonton
317664,Core Frequent Flyers,P3,0.2158,Low,Mid,5923.52,4645.0,0.0,27,11,0.7143,53,0.0,Aurora,Manitoba,Winnipeg
216445,Sleeping Enrollees,P3,0.0593,Low,Mid,5926.73,5576.0,99.0,0,0,0.0,0,0.0,Aurora,Ontario,Toronto
307785,Core Frequent Flyers,P3,0.22,Low,Mid,5926.73,4623.0,0.0,38,13,0.75,26,0.0241,Aurora,British Columbia,Vancouver
532333,Core Frequent Flyers,P3,0.3222,Medium,Mid,5926.73,4017.0,0.0,41,2,-0.625,66,0.0478,Aurora,Quebec,Tremblant
